第1页
第2页
第3页
第1页
["177.136.252.7", "27075"]
["39.104.77.223", "49958"]
["187.5.218.215", "41208"]
["217.107.71.14", "52018"]
["182.42.44.140", "21348"]
["110.250.98.193", "38727"]
["191.33.179.242", "32356"]
["78.187.235.13", "64315"]
["151.106.29.123", "21453"]
["31.145.105.199", "23973"]
["112.248.17.188", "22536"]
["112.248.22.140", "48879"]
["39.134.68.9", "18786"]
["200.84.153.245", "38331"]
["93.87.51.66", "22585"]
["112.239.84.152", "36850"]
["189.45.199.37", "30730"]
["217.150.77.31", "56188"]
["58.10.238.104", "28998"]
["89.38.97.9", "39112"]
["178.250.92.18", "18708"]
["49.79.195.139", "45175"]
["213.131.47.194", "11548"]
["202.98.197.245", "52425"]
["94.75.126.241", "41452"]
["103.63.99.11", "12828"]
["47.106.122.223", "12433"]
第1741页
["170.84.93.130", "8476"]
["36.67.20.225", "31231"]
["221.228.17.172", "3734"]
["31.206.51.19", "24393"]
["47.75.152.236", "47853"]
["134.119.190.68", "28146"]
["117.146.19.161", "20404"]
["37.59.35.174", "19579"]
["37.59.70.100", "276"]
["185.21.76.35", "11305"]
["87.228.95.64", "62531"]
["74.85.157.217", "35037"]
["101.128.68.113", "37430"]
["45.32.195.95", "19012"]
["151.106.25.184", "27841"]
["103.243.81.186", "25681"]
["223.145.229.128", "59081"]
["187.60.255.12", "50126"]
["216.158.240.34", "29441"]
["150.242.32.86", "12785"]
["179.127.173.185", "56214"]
["121.234.55.142", "34667"]
["39.104.58.218", "54982"]
["218.202.122.221", "39498"]
["39.104.77.223", "41592"]
["187.5.218.215", "36714"]
["217.107.71.14", "45847"]
["182.42.44.140", "6870"]
["110.250.98.193", "38888"]
["191.33.179.242", "1248"]
["78.187.235.13", "26986"]
["151.106.29.123", "37194"]
["31.145.105.199", "47878"]
["112.248.17.188", "52657"]
["112.248.22.140", "30093"]
["39.134.68.9", "23167"]
["200.84.153.245", "6991"]
["93.87.51.66", "49741"]
["112.239.84.152", "44056"]
["189.45.199.37", "30750"]
["217.150.77.31", "62106"]
["58.10.238.104", "14619"]
["89.38.97.9", "33824"]
["178.250.92.18", "20602"]
["49.79.195.139", "1384"]
["213.131.47.194", "42957"]
["202.98.197.245", "21587"]
["94.75.126.241", "11765"]
["103.63.99.11", "58000"]
["47.106.122.223", "34417"]
第1742页
["170.84.93.130", "33928"]
["36.67.20.225", "34795"]
["221.228.17.172", "36284"]
["31.206.51.19", "41504"]
["47.75.152.236", "55798"]
["134.119.190.68", "36814"]
["117.146.19.161", "22846"]
["37.59.35.174", "53325"]
["37.59.70.100", "15726"]
["185.21.76.35", "51237"]
["87.228.95.64", "27452"]
["74.85.157.217", "53873"]
["101.128.68.113", "25724"]
["45.32.195.95", "53640"]
["151.106.25.184", "38500"]
["103.243.81.186", "7406"]
["223.145.229.128", "57113"]
["187.60.255.12", "49702"]
["216.158.240.34", "61547"]
["150.242.32.86", "13753"]
["179.127.173.185", "64744"]
["121.234.55.142", "41755"]
["39.104.58.218", "58438"]
["218.202.122.221", "56390"]
["39.104.77.223", "40787"]
["187.5.218.215", "46676"]
["217.107.71.14", "27430"]
["182.42.44.140", "63706"]
["110.250.98.193", "23372"]
["191.33.179.242", "41550"]
["78.187.235.13", "8016"]
["151.106.29.123", "38768"]
["31.145.105.199", "15855"]
["112.248.17.188", "33179"]
["112.248.22.140", "7826"]
["39.134.68.9", "31664"]
["200.84.153.245", "63711"]
["93.87.51.66", "62225"]
["112.239.84.152", "8451"]
["189.45.199.37", "43928"]
["217.150.77.31", "11394"]
["58.10.238.104", "26615"]
["89.38.97.9", "54360"]
["178.250.92.18", "20504"]
["49.79.195.139", "31627"]
["213.131.47.194", "61828"]
["202.98.197.245", "45910"]
["94.75.126.241", "34853"]
["103.63.99.11", "17864"]
["47.106.122.223", "39591"]
第1743页
["170.84.93.130", "8045"]
["36.67.20.225", "15944"]
["221.228.17.172", "30923"]
["31.206.51.19", "55672"]
["47.75.152.236", "56123"]
["134.119.190.68", "32324"]
["117.146.19.161", "44637"]
["37.59.35.174", "24254"]
["37.59.70.100", "59417"]
["185.21.76.35", "39571"]
["87.228.95.64", "57374"]
["74.85.157.217", "64977"]
["101.128.68.113", "36132"]
["45.32.195.95", "16778"]
["151.106.25.184", "35143"]
["103.243.81.186", "32110"]
["223.145.229.128", "8685"]
["187.60.255.12", "38769"]
["216.158.240.34", "1152"]
["150.242.32.86", "60954"]
["179.127.173.185", "13268"]
["121.234.55.142", "9394"]
["39.104.58.218", "27378"]
["218.202.122.221", "49721"]
["39.104.77.223", "37889"]
["187.5.218.215", "4243"]
["217.107.71.14", "42826"]
["182.42.44.140", "36145"]
["110.250.98.193", "19525"]
["191.33.179.242", "31254"]
["78.187.235.13", "58711"]
["151.106.29.123", "24780"]
["31.145.105.199", "51186"]
["112.248.17.188", "31030"]
["112.248.22.140", "7755"]
["39.134.68.9", "25762"]
["200.84.153.245", "7439"]
["93.87.51.66", "5217"]
["112.239.84.152", "56846"]
["189.45.199.37", "53977"]
["217.150.77.31", "33915"]
["58.10.238.104", "44978"]
["89.38.97.9", "41093"]
["178.250.92.18", "44919"]
["49.79.195.139", "7860"]
["213.131.47.194", "15351"]
["202.98.197.245", "12139"]
["94.75.126.241", "63032"]
["103.63.99.11", "3135"]
["47.106.122.223", "44300"]
第1744页
["170.84.93.130", "1561"]
["36.67.20.225", "7037"]
["221.228.17.172", "54009"]
["31.206.51.19", "59210"]
["47.75.152.236", "19629"]
["134.119.190.68", "39353"]
["117.146.19.161", "42616"]
["37.59.35.174", "26046"]
["37.59.70.100", "33973"]
["185.21.76.35", "36261"]
["87.228.95.64", "30428"]
["74.85.157.217", "6187"]
["101.128.68.113", "4878"]
["45.32.195.95", "60781"]
["151.106.25.184", "59856"]
["103.243.81.186", "9782"]
["223.145.229.128", "41018"]
["187.60.255.12", "29583"]
["216.158.240.34", "39809"]
["150.242.32.86", "12224"]
["179.127.173.185", "46570"]
["121.234.55.142", "23695"]
["39.104.58.218", "44159"]
["218.202.122.221", "65533"]
["39.104.77.223", "37800"]
["187.5.218.215", "64049"]
["217.107.71.14", "16193"]
["182.42.44.140", "42573"]
["110.250.98.193", "13767"]
["191.33.179.242", "1774"]
["78.187.235.13", "59111"]
["151.106.29.123", "20986"]
["31.145.105.199", "49470"]
["112.248.17.188", "1296"]
["112.248.22.140", "21136"]
["39.134.68.9", "50682"]
["200.84.153.245", "56856"]
["93.87.51.66", "39415"]
["112.239.84.152", "21211"]
["189.45.199.37", "14695"]
["217.150.77.31", "57170"]
["58.10.238.104", "25671"]
["89.38.97.9", "21817"]
["178.250.92.18", "55834"]
["49.79.195.139", "44212"]
["213.131.47.194", "31088"]
["202.98.197.245", "21439"]
["94.75.126.241", "57645"]
["103.63.99.11", "10645"]
["47.106.122.223", "54777"]
第1745页
["170.84.93.130", "54012"]
["36.67.20.225", "21489"]
["221.228.17.172", "21116"]
["31.206.51.19", "23240"]
["47.75.152.236", "123"]
["134.119.190.68", "12359"]
["117.146.19.161", "32278"]
["37.59.35.174", "42685"]
["37.59.70.100", "9522"]
["185.21.76.35", "22253"]
["87.228.95.64", "3661"]
["74.85.157.217", "39724"]
["101.128.68.113", "9253"]
["45.32.195.95", "18462"]
["151.106.25.184", "1682"]
["103.243.81.186", "8452"]
["223.145.229.128", "25193"]
["187.60.255.12", "20589"]
["216.158.240.34", "20978"]
["150.242.32.86", "1958"]
["179.127.173.185", "53860"]
["121.234.55.142", "21400"]
["39.104.58.218", "6792"]
["218.202.122.221", "42689"]
["39.104.77.223", "24083"]
["187.5.218.215", "32007"]
["217.107.71.14", "24526"]
["182.42.44.140", "17368"]
["110.250.98.193", "48444"]
["191.33.179.242", "47865"]
["78.187.235.13", "63090"]
["151.106.29.123", "7143"]
["31.145.105.199", "43270"]
["112.248.17.188", "22347"]
["112.248.22.140", "2923"]
["39.134.68.9", "18005"]
["200.84.153.245", "174"]
["93.87.51.66", "56991"]
["112.239.84.152", "57127"]
["189.45.199.37", "13392"]
["217.150.77.31", "55074"]
["58.10.238.104", "13228"]
["89.38.97.9", "34770"]
["178.250.92.18", "8914"]
["49.79.195.139", "17858"]
["213.131.47.194", "18000"]
["202.98.197.245", "1471"]
["94.75.126.241", "36395"]
["103.63.99.11", "48338"]
["47.106.122.223", "2374"]
第1746页
["170.84.93.130", "59739"]
["36.67.20.225", "5361"]
["221.228.17.172", "14864"]
["31.206.51.19", "56817"]
["47.75.152.236", "58632"]
["134.119.190.68", "26840"]
["117.146.19.161", "9918"]
["37.59.35.174", "41006"]
["37.59.70.100", "18757"]
["185.21.76.35", "7487"]
["87.228.95.64", "3983"]
["74.85.157.217", "62500"]
["101.128.68.113", "49098"]
["45.32.195.95", "56925"]
["151.106.25.184", "43188"]
["103.243.81.186", "1550"]
["223.145.229.128", "3236"]
["187.60.255.12", "15559"]
["216.158.240.34", "8538"]
["150.242.32.86", "52521"]
["179.127.173.185", "32426"]
["121.234.55.142", "10600"]
["39.104.58.218", "27108"]
["218.202.122.221", "3813"]
["39.104.77.223", "29192"]
["187.5.218.215", "25557"]
["217.107.71.14", "22140"]
["182.42.44.140", "21846"]
["110.250.98.193", "55678"]
["191.33.179.242", "59573"]
["78.187.235.13", "49528"]
["151.106.29.123", "42215"]
["31.145.105.199", "50539"]
["112.248.17.188", "21862"]
["112.248.22.140", "43589"]
["39.134.68.9", "16523"]
["200.84.153.245", "29805"]
["93.87.51.66", "22460"]
["112.239.84.152", "10554"]
["189.45.199.37", "23391"]
["217.150.77.31", "6291"]
["58.10.238.104", "57419"]
["89.38.97.9", "16762"]
["178.250.92.18", "44726"]
["49.79.195.139", "50691"]
["213.131.47.194", "32393"]
["202.98.197.245", "19203"]
["94.75.126.241", "46792"]
["103.63.99.11", "5307"]
["47.106.122.223", "53772"]
第1747页
["170.84.93.130", "20432"]
["36.67.20.225", "57423"]
["221.228.17.172", "33456"]
["31.206.51.19", "44098"]
["47.75.152.236", "16571"]
["134.119.190.68", "2557"]
["117.146.19.161", "47668"]
["37.59.35.174", "5698"]
["37.59.70.100", "52759"]
["185.21.76.35", "18506"]
["87.228.95.64", "55381"]
["74.85.157.217", "61406"]
["101.128.68.113", "58008"]
["45.32.195.95", "30905"]
["151.106.25.184", "26800"]
["103.243.81.186", "29433"]
["223.145.229.128", "37068"]
["187.60.255.12", "48958"]
["216.158.240.34", "13935"]
["150.242.32.86", "26640"]
["179.127.173.185", "41389"]
["121.234.55.142", "60490"]
["39.104.58.218", "64422"]
["218.202.122.221", "19046"]
["39.104.77.223", "54011"]
["187.5.218.215", "18607"]
["217.107.71.14", "51556"]
["182.42.44.140", "27685"]
["110.250.98.193", "32071"]
["191.33.179.242", "28169"]
["78.187.235.13", "33987"]
["151.106.29.123", "1875"]
["31.145.105.199", "26687"]
["112.248.17.188", "60726"]
["112.248.22.140", "41982"]
["39.134.68.9", "14546"]
["200.84.153.245", "7506"]
["93.87.51.66", "38056"]
["112.239.84.152", "50950"]
["189.45.199.37", "8386"]
["217.150.77.31", "14801"]
["58.10.238.104", "45831"]
["89.38.97.9", "29862"]
["178.250.92.18", "10002"]
["49.79.195.139", "4603"]
["213.131.47.194", "42400"]
["202.98.197.245", "26282"]
["94.75.126.241", "29465"]
["103.63.99.11", "16214"]
["47.106.122.223", "54794"]
第1748页
["170.84.93.130", "50793"]
["36.67.20.225", "18484"]
["221.228.17.172", "17686"]
["31.206.51.19", "9986"]
["47.75.152.236", "15586"]
["134.119.190.68", "44820"]
["117.146.19.161", "524"]
["37.59.35.174", "54294"]
["37.59.70.100", "12443"]
["185.21.76.35", "16589"]
["87.228.95.64", "44425"]
["74.85.157.217", "43655"]
["101.128.68.113", "39326"]
["45.32.195.95", "46629"]
["151.106.25.184", "55388"]
["103.243.81.186", "50011"]
["223.145.229.128", "27725"]
["187.60.255.12", "22781"]
["216.158.240.34", "43391"]
["150.242.32.86", "54201"]
["179.127.173.185", "35349"]
["121.234.55.142", "27648"]
["39.104.58.218", "42240"]
["218.202.122.221", "20281"]
["39.104.77.223", "64474"]
["187.5.218.215", "22851"]
["217.107.71.14", "18494"]
["182.42.44.140", "52403"]
["110.250.98.193", "27312"]
["191.33.179.242", "30356"]
["78.187.235.13", "41173"]
["151.106.29.123", "51721"]
["31.145.105.199", "7823"]
["112.248.17.188", "60136"]
["112.248.22.140", "31837"]
["39.134.68.9", "64932"]
["200.84.153.245", "49142"]
["93.87.51.66", "49700"]
["112.239.84.152", "13771"]
["189.45.199.37", "17210"]
["217.150.77.31", "44443"]
["58.10.238.104", "59905"]
["89.38.97.9", "11427"]
["178.250.92.18", "15041"]
["49.79.195.139", "1301"]
["213.131.47.194", "42077"]
["202.98.197.245", "40410"]
["94.75.126.241", "63692"]
["103.63.99.11", "13966"]
["47.106.122.223", "29105"]
第1749页
["170.84.93.130", "6244"]
["36.67.20.225", "61220"]
["221.228.17.172", "48900"]
["31.206.51.19", "23510"]
["47.75.152.236", "28237"]
["134.119.190.68", "22258"]
["117.146.19.161", "26424"]
["37.59.35.174", "16274"]
["37.59.70.100", "39705"]
["185.21.76.35", "4749"]
["87.228.95.64", "7004"]
["74.85.157.217", "14580"]
["101.128.68.113", "43961"]
["45.32.195.95", "54107"]
["151.106.25.184", "10373"]
["103.243.81.186", "6147"]
["223.145.229.128", "40675"]
["187.60.255.12", "28855"]
["216.158.240.34", "17549"]
["150.242.32.86", "35212"]
["179.127.173.185", "48975"]
["121.234.55.142", "12097"]
["39.104.58.218", "30240"]
["218.202.122.221", "6259"]
["39.104.77.223", "32839"]
["187.5.218.215", "14747"]
["217.107.71.14", "4909"]
["182.42.44.140", "53589"]
["110.250.98.193", "35457"]
["191.33.179.242", "44508"]
["78.187.235.13", "8137"]
["151.106.29.123", "52496"]
["31.145.105.199", "53188"]
["112.248.17.188", "10541"]
["112.248.22.140", "16313"]
["39.134.68.9", "52292"]
["200.84.153.245", "36972"]
["93.87.51.66", "15087"]
["112.239.84.152", "35585"]
["189.45.199.37", "7975"]
["217.150.77.31", "44930"]
["58.10.238.104", "58605"]
["89.38.97.9", "49725"]
["178.250.92.18", "9896"]
["49.79.195.139", "1767"]
["213.131.47.194", "8732"]
["202.98.197.245", "7855"]
["94.75.126.241", "50160"]
["103.63.99.11", "10742"]
["47.106.122.223", "50272"]
第1750页
["170.84.93.130", "27907"]
["36.67.20.225", "20424"]
["221.228.17.172", "4572"]
["31.206.51.19", "24187"]
["47.75.152.236", "6971"]
["134.119.190.68", "20284"]
["117.146.19.161", "42926"]
["37.59.35.174", "50720"]
["37.59.70.100", "54317"]
["185.21.76.35", "4070"]
["87.228.95.64", "40705"]
["74.85.157.217", "48775"]
["101.128.68.113", "50919"]
["45.32.195.95", "22166"]
["151.106.25.184", "21313"]
["103.243.81.186", "59787"]
["223.145.229.128", "24416"]
["187.60.255.12", "22094"]
["216.158.240.34", "56082"]
["150.242.32.86", "6639"]
["179.127.173.185", "12332"]
["121.234.55.142", "54528"]
["39.104.58.218", "13283"]
["218.202.122.221", "47259"]
["39.104.77.223", "47340"]
["187.5.218.215", "39891"]
["217.107.71.14", "12367"]
["182.42.44.140", "52661"]
["110.250.98.193", "15642"]
["191.33.179.242", "30138"]
["78.187.235.13", "10876"]
["151.106.29.123", "2296"]
["31.145.105.199", "14211"]
["112.248.17.188", "34788"]
["112.248.22.140", "31854"]
["39.134.68.9", "10715"]
["200.84.153.245", "38228"]
["93.87.51.66", "32098"]
["112.239.84.152", "6678"]
["189.45.199.37", "62680"]
["217.150.77.31", "60980"]
["58.10.238.104", "61169"]
["89.38.97.9", "6495"]
["178.250.92.18", "58158"]
["49.79.195.139", "44874"]
["213.131.47.194", "43688"]
["202.98.197.245", "48116"]
["94.75.126.241", "15786"]
["103.63.99.11", "2383"]
["47.106.122.223", "40458"]
第1751页
["170.84.93.130", "51610"]
["36.67.20.225", "36146"]
["221.228.17.172", "38014"]
["31.206.51.19", "48860"]
["47.75.152.236", "3276"]
["134.119.190.68", "52949"]
["117.146.19.161", "59030"]
["37.59.35.174", "11443"]
["37.59.70.100", "44989"]
["185.21.76.35", "49951"]
["87.228.95.64", "58619"]
["74.85.157.217", "11632"]
["101.128.68.113", "32866"]
["45.32.195.95", "59968"]
["151.106.25.184", "1536"]
["103.243.81.186", "20332"]
["223.145.229.128", "2885"]
["187.60.255.12", "60706"]
["216.158.240.34", "26014"]
["150.242.32.86", "11932"]
["179.127.173.185", "42521"]
["121.234.55.142", "55561"]
["39.104.58.218", "45084"]
["218.202.122.221", "54406"]
["39.104.77.223", "62555"]
["187.5.218.215", "31611"]
["217.107.71.14", "3890"]
["182.42.44.140", "28978"]
["110.250.98.193", "27495"]
["191.33.179.242", "28100"]
["78.187.235.13", "30718"]
["151.106.29.123", "51671"]
["31.145.105.199", "2145"]
["112.248.17.188", "49096"]
["112.248.22.140", "4174"]
["39.134.68.9", "40653"]
["200.84.153.245", "13680"]
["93.87.51.66", "59348"]
["112.239.84.152", "23166"]
["189.45.199.37", "18862"]
["217.150.77.31", "31078"]
["58.10.238.104", "2192"]
["89.38.97.9", "61462"]
["178.250.92.18", "60500"]
["49.79.195.139", "62168"]
["213.131.47.194", "6942"]
["202.98.197.245", "41368"]
["94.75.126.241", "14162"]
["103.63.99.11", "7801"]
["47.106.122.223", "58824"]
第1752页
["170.84.93.130", "45493"]
["36.67.20.225", "49883"]
["221.228.17.172", "8071"]
["31.206.51.19", "21382"]
["47.75.152.236", "13494"]
["134.119.190.68", "23070"]
["117.146.19.161", "35179"]
["37.59.35.174", "27325"]
["37.59.70.100", "41217"]
["185.21.76.35", "7927"]
["87.228.95.64", "39772"]
["74.85.157.217", "7767"]
["101.128.68.113", "65337"]
["45.32.195.95", "5388"]
["151.106.25.184", "6564"]
["103.243.81.186", "34967"]
["223.145.229.128", "1242"]
["187.60.255.12", "24571"]
["216.158.240.34", "32918"]
["150.242.32.86", "18453"]
["179.127.173.185", "57491"]
["121.234.55.142", "35044"]
["39.104.58.218", "20932"]
["218.202.122.221", "19178"]
["39.104.77.223", "7761"]
["187.5.218.215", "37982"]
["217.107.71.14", "64831"]
["182.42.44.140", "61267"]
["110.250.98.193", "51955"]
["191.33.179.242", "63398"]
["78.187.235.13", "53625"]
["151.106.29.123", "34992"]
["31.145.105.199", "32698"]
["112.248.17.188", "22520"]
["112.248.22.140", "19369"]
["39.134.68.9", "19226"]
["200.84.153.245", "47672"]
["93.87.51.66", "25807"]
["112.239.84.152", "48244"]
["189.45.199.37", "30383"]
["217.150.77.31", "49714"]
["58.10.238.104", "33221"]
["89.38.97.9", "52513"]
["178.250.92.18", "25653"]
["49.79.195.139", "10111"]
["213.131.47.194", "33408"]
["202.98.197.245", "55722"]
["94.75.126.241", "30010"]
["103.63.99.11", "31107"]
["47.106.122.223", "37113"]
第1753页
["170.84.93.130", "58338"]
["36.67.20.225", "12905"]
["221.228.17.172", "43991"]
["31.206.51.19", "43769"]
["47.75.152.236", "49818"]
["134.119.190.68", "30677"]
["117.146.19.161", "37912"]
["37.59.35.174", "29527"]
["37.59.70.100", "60737"]
["185.21.76.35", "3064"]
["87.228.95.64", "27998"]
["74.85.157.217", "33750"]
["101.128.68.113", "45361"]
["45.32.195.95", "39347"]
["151.106.25.184", "58786"]
["103.243.81.186", "54409"]
["223.145.229.128", "9289"]
["187.60.255.12", "26063"]
["216.158.240.34", "51524"]
["150.242.32.86", "45908"]
["179.127.173.185", "1928"]
["121.234.55.142", "37383"]
["39.104.58.218", "47710"]
["218.202.122.221", "42715"]
["39.104.77.223", "62678"]
["187.5.218.215", "59586"]
["217.107.71.14", "28865"]
["182.42.44.140", "34665"]
["110.250.98.193", "61460"]
["191.33.179.242", "24009"]
["78.187.235.13", "32033"]
["151.106.29.123", "38907"]
["31.145.105.199", "55000"]
["112.248.17.188", "3895"]
["112.248.22.140", "47086"]
["39.134.68.9", "34971"]
["200.84.153.245", "56445"]
["93.87.51.66", "52005"]
["112.239.84.152", "30639"]
["189.45.199.37", "26767"]
["217.150.77.31", "1632"]
["58.10.238.104", "39019"]
["89.38.97.9", "8100"]
["178.250.92.18", "57738"]
["49.79.195.139", "46457"]
["213.131.47.194", "22060"]
["202.98.197.245", "13497"]
["94.75.126.241", "38374"]
["103.63.99.11", "14026"]
["47.106.122.223", "17815"]
第1754页
["170.84.93.130", "58902"]
["36.67.20.225", "54414"]
["221.228.17.172", "2547"]
["31.206.51.19", "11289"]
["47.75.152.236", "28220"]
["134.119.190.68", "52471"]
["117.146.19.161", "34016"]
["37.59.35.174", "8201"]
["37.59.70.100", "10957"]
["185.21.76.35", "23283"]
["87.228.95.64", "49334"]
["74.85.157.217", "9717"]
["101.128.68.113", "14840"]
["45.32.195.95", "18898"]
["151.106.25.184", "44408"]
["103.243.81.186", "32043"]
["223.145.229.128", "36268"]
["187.60.255.12", "30084"]
["216.158.240.34", "43534"]
["150.242.32.86", "62910"]
["179.127.173.185", "40098"]
["121.234.55.142", "28202"]
["39.104.58.218", "33360"]
["218.202.122.221", "44255"]
["39.104.77.223", "8806"]
["187.5.218.215", "36737"]
["217.107.71.14", "16346"]
["182.42.44.140", "4740"]
["110.250.98.193", "12174"]
["191.33.179.242", "59530"]
["78.187.235.13", "38097"]
["151.106.29.123", "59855"]
["31.145.105.199", "29892"]
["112.248.17.188", "42183"]
["112.248.22.140", "29113"]
["39.134.68.9", "38606"]
["200.84.153.245", "6178"]
["93.87.51.66", "48647"]
["112.239.84.152", "44369"]
["189.45.199.37", "19311"]
["217.150.77.31", "28036"]
["58.10.238.104", "29808"]
["89.38.97.9", "64818"]
["178.250.92.18", "64090"]
["49.79.195.139", "49591"]
["213.131.47.194", "60667"]
["202.98.197.245", "61072"]
["94.75.126.241", "30970"]
["103.63.99.11", "54568"]
["47.106.122.223", "25177"]
